"";"Player";"Team";"Rnd";"R";"ACS";"K:D";"KAST";"ADR";"HS%";"KMax";"IK"
"4638";"ReyDawg";NA;156;0,8;173,8;0,69;"63%";116,8;"22%";18;-4
"4639";"Mueda";"Aspi";601;0,8;178,6;0,79;"62%";117;"20%";25;-23
"4640";"Sogate";NA;151;0,8;171,9;0,7;"63%";114,3;"30%";16;-11
"4641";"Aduu";NA;94;0,8;194;0,76;"60%";119,4;"29%";18;4
"4642";"kawsoy";"GD";555;0,8;188,5;0,87;"68%";122,9;"20%";28;-14
"4643";"KONEQT";"OG";1492;0,8;176,6;0,82;"65%";112,6;"26%";29;-25
"4644";"artinny";NA;107;0,8;195,8;0,67;"65%";115,1;"16%";14;-5
"4645";"Katharsis";"TDK";151;0,8;139,6;0,69;"62%";96,4;"16%";17;-6
"4646";"Marjes";"Ghos";1242;0,8;142,8;0,7;"67%";90,8;"25%";20;-20
"4647";"Vity";"TLS";721;0,8;161,1;0,69;"68%";107,5;"21%";22;-23
"4648";"Awake";NA;159;0,8;151,1;0,74;"67%";102,3;"22%";16;-7
"4649";"StealthyMike";"ex-R5";350;0,8;176,6;0,76;"66%";113,5;"18%";23;-8
"4650";"Jeba";"RILL";567;0,8;188,9;0,79;"62%";128,9;"25%";25;-3
"4651";"Sake";"x1
																			PHX";91;0,8;143;0,7;"65%";96,5;"27%";17;-4
"4652";"minus";NA;115;0,8;185,3;0,81;"65%";126,8;"25%";17;-6
"4653";"Krumszz";"SCY";548;0,8;175,5;0,78;"62%";114,8;"27%";23;-20
"4654";"jellyfish";"Over";166;0,8;173,7;0,82;"61%";106,3;"31%";19;-11
"4655";"IKANA";NA;258;0,8;164,3;0,74;"66%";114,4;"22%";21;-16
"4656";"wink";"ENDL";142;0,8;185,9;0,74;"58%";124,4;"26%";16;5
"4657";"John9";"eM";989;0,8;150,5;0,69;"63%";99,7;"21%";22;-42
"4658";"Demha";"LE";239;0,8;177,4;0,77;"65%";116,7;"27%";21;-10
"4659";"iNFiNiTY";NA;117;0,8;186,8;0,8;"60%";129,6;"29%";17;0
"4660";"ricefarmer2003";NA;59;0,8;182,3;0,77;"59%";124;"30%";16;-3
"4661";"Capi";"ex-A";406;0,8;165,5;0,81;"66%";111,7;"19%";26;-12
"4662";"zenk0k0";"PEAC";882;0,8;172,1;0,81;"62%";108,7;"18%";23;-21
"4663";"WicK";NA;64;0,8;151,8;0,53;"62%";94,6;"24%";9;0
"4664";"KirOW";"ANB";317;0,8;171,3;0,79;"65%";115,6;"25%";20;-14
"4665";"MerRy";"E36";459;0,8;192,1;0,79;"66%";120,3;"19%";24;-5
"4666";"maymem";"Kid";92;0,8;191,8;0,89;"61%";119,5;"14%";28;-3
"4667";"gabu";"The";92;0,8;164;0,7;"62%";115,4;"20%";15;-1
"4668";"Xerrith";"Devi";115;0,8;223;0,73;"63%";146,8;"12%";16;-14
"4669";"bru";"LRS";618;0,8;169,9;0,76;"66%";110,3;"26%";23;-10
"4670";"soojai";"Igni";733;0,8;172,2;0,8;"65%";112,8;"32%";27;8
"4671";"mtzz";"Dece";236;0,8;189;0,86;"63%";120,4;"22%";19;-8
"4672";"Xpp";"WGS";547;0,8;155,1;0,76;"61%";98,8;"27%";22;3
"4673";"Wailers";"Team";84;0,8;170,3;0,77;"65%";123;"23%";21;-7
"4674";"fifi";"SRN.P";134;0,8;177,1;0,71;"63%";114,4;"29%";14;-1
"4675";"wicked";"OPY";289;0,8;200,6;0,81;"60%";131,8;"22%";20;-19
"4676";"ErK";"LTHM";121;0,8;207,2;0,82;"63%";132,5;"24%";18;-4
"4677";"veekay";"Devi";357;0,8;157,1;0,73;"67%";103,1;"19%";20;-2
"4678";"MEIYO";"LTHM";163;0,8;183,3;0,89;"63%";124,3;"20%";31;-23
"4679";"nugget";"ITB.P";649;0,8;170,6;0,74;"64%";114,2;"21%";21;-9
"4680";"Toast";"DV";245;0,8;156,3;0,61;"62%";102;"26%";16;-15
"4681";"Nahashi";NA;156;0,8;198,3;0,92;"59%";133,4;"23%";25;0
"4682";"Moonlight";"DG";182;0,8;205,4;0,79;"60%";129,4;"27%";20;0
"4683";"Revjakz";"OSERV";111;0,8;174,7;0,64;"53%";114,7;"22%";18;-2
"4684";"moura";"EBG";300;0,8;153,3;0,71;"69%";101,6;"23%";19;-5
"4685";"bab";"LYFT";107;0,8;179,2;0,76;"60%";117,6;"14%";20;2
"4686";"koro";"MF";1016;0,8;175,8;0,76;"65%";114,7;"20%";24;-40
"4687";"try";"me";70;0,8;191;0,76;"57%";130,8;"24%";22;1
"4688";"PsYch0";"HOWL";196;0,8;199,7;0,78;"62%";128,1;"27%";22;-7
"4689";"fayy";NA;60;0,79;188,3;0,85;"60%";122,1;"28%";17;-1
"4690";"robwiz";"SR.GC";1259;0,79;202;0,91;"67%";122,4;"16%";26;48
"4691";"FaNbF4";NA;248;0,79;211,3;0,86;"59%";136,4;"24%";25;-11
"4692";"Mobzi";NA;61;0,79;147,7;0,58;"62%";114,1;"15%";11;-6
"4693";"Jetpachi";NA;67;0,79;204,3;0,71;"57%";128,9;"21%";15;4
"4694";"RXFLEX";"MAD";392;0,79;172,3;0,73;"64%";116,9;"25%";21;-31
"4695";"SoberSushi";"TOP";507;0,79;154,5;0,74;"71%";99,8;"25%";20;-15
"4696";"Thander";"ACE";78;0,79;184,8;0,76;"56%";122,6;"30%";16;-9
"4697";"toukibii";NA;144;0,79;189,9;0,82;"67%";118;"20%";19;-2
"4698";"Jimmy";NA;109;0,79;176,3;0,74;"66%";121,2;"24%";18;1
"4699";"Paatu";NA;85;0,79;175,5;0,7;"64%";115,9;"21%";21;-1
"4700";"Azza";"lave";152;0,79;155,8;0,71;"64%";100,3;"19%";20;-2
"4701";"Daizzie";NA;139;0,79;154,7;0,72;"66%";110,3;"21%";23;-10
"4702";"Kamiyu";"ZOL.M";447;0,79;188;0,74;"64%";125,9;"25%";23;-11
"4703";"Pernalonga";"QQQ";530;0,79;184,5;0,82;"61%";114,7;"17%";20;2
"4704";"shuuren";"LEV.F";221;0,79;174,8;0,83;"66%";117,6;"22%";22;-5
"4705";"Leccso";NA;56;0,79;173,7;0,72;"61%";120,7;"27%";14;2
"4706";"caixinhadesom";NA;93;0,79;134,2;0,47;"70%";102;"16%";13;-1
"4707";"unae";NA;655;0,79;173,8;0,77;"65%";119,6;"25%";23;-18
"4708";"Reizux";NA;59;0,79;154,7;0,78;"56%";107,8;"19%";13;0
"4709";"tristesa";"VVV";84;0,79;193,5;0,84;"62%";122,2;"20%";25;2
"4710";"hunterr";NA;64;0,79;140;0,64;"58%";93,1;"28%";12;-3
"4711";"Kasper";"p5";840;0,79;173,4;0,76;"67%";115,3;"26%";23;-20
"4712";"Pain";"BW";389;0,79;171,1;0,73;"62%";112;"24%";20;-1
"4713";"ryval";NA;70;0,79;176,3;0,77;"54%";115,9;"31%";19;-5
"4714";"Fyco";"One";590;0,79;183,6;0,75;"60%";121,6;"27%";23;-16
"4715";"MirzAA";"SOTZ.V2";391;0,79;169;0,73;"65%";112,1;"25%";21;-23
"4716";"SiMon";"NOP";192;0,79;196,4;0,71;"59%";128,5;"30%";19;-7
"4717";"favseven";"Rapt";424;0,79;185,7;0,76;"64%";119,9;"30%";24;-18
"4718";"Kmlord";"Lion";260;0,79;154,1;0,71;"67%";105,6;"16%";27;-1
"4719";"magl0r";"SHN";229;0,79;183,3;0,84;"65%";118,1;"35%";22;3
"4720";"gak";"Supr";191;0,79;164,6;0,76;"62%";113,4;"28%";25;-3
"4721";"Gokster1";NA;102;0,79;199,5;0,84;"62%";136,4;"30%";27;-7
"4722";"nico";"X13";147;0,79;194,9;0,78;"61%";124,9;"28%";28;-3
"4723";"Soul";"IluZ";670;0,79;195,4;0,81;"59%";124,3;"29%";27;-16
"4724";"Kawaii";"OE";387;0,79;146,3;0,73;"63%";105,3;"27%";29;-5
"4725";"Risorah";"ZMM.W";350;0,79;204,1;0,82;"59%";133,5;"27%";22;-10
"4726";"FAMOUS";NA;369;0,79;184,6;0,77;"59%";112;"24%";21;-23
"4727";"Rella";"WRS";362;0,79;175,2;0,78;"61%";112,9;"21%";18;-20
"4728";"rodrok1ng";"ATS";59;0,79;187,7;0,79;"63%";111,9;"19%";19;2
"4729";"RIPJUICEWRLD";NA;51;0,79;207;0,9;"61%";110,3;"21%";14;-2
"4730";"sungy";"whif";124;0,79;195;0,84;"63%";121,6;"32%";25;-4
"4731";"Asta";"ABA";167;0,79;180,4;0,76;"65%";121,3;"31%";30;1
"4732";"Camdog";NA;125;0,79;199,9;0,77;"62%";124,6;"22%";19;-8
"4733";"Rasney";"VosF";144;0,79;194,1;0,88;"63%";126,6;"37%";20;-13
"4734";"Chobo";"SLR";905;0,79;150,6;0,65;"66%";98;"17%";23;-56
"4735";"Naivejester";"ROG";342;0,79;175,3;0,77;"63%";118,1;"30%";23;-8
"4736";"Tishler";"HEET";657;0,79;186,9;0,92;"59%";126,3;"19%";22;-16
"4737";"climax";"TBP";690;0,79;195,1;0,84;"63%";127,4;"20%";25;-14
"4738";"BringDeJuice";NA;143;0,79;183,9;0,76;"69%";120,2;"23%";19;-4
"4739";"lokiwnzz";"DR";372;0,79;168,2;0,69;"62%";116,7;"22%";18;-18
"4740";"meryl";"T.AM";287;0,79;166,5;0,76;"62%";109,7;"20%";22;-4
"4741";"SAABO";"KRS";119;0,79;187,2;0,81;"63%";118,6;"26%";20;0
"4742";"Affe";NA;54;0,79;197;0,77;"51%";121,8;"15%";15;1
"4743";"Aery";NA;388;0,79;202,2;0,75;"65%";132,1;"24%";20;0
"4744";"Minikid";"LN";111;0,79;181;0,75;"67%";120;"31%";18;-2
"4745";"Sorewrist";"RYU";148;0,79;186,9;0,8;"66%";118;"22%";14;-5
"4746";"Chubsta";"Hype";170;0,79;204;0,82;"64%";137,1;"23%";23;-11
"4747";"Crazymojo";"BAL";333;0,79;187,7;0,8;"64%";121,6;"22%";24;-6
"4748";"Nick";NA;190;0,79;172;0,75;"62%";115;"25%";24;-16
"4749";"frenya";"VV";160;0,79;164,5;0,72;"54%";116,9;"20%";19;-2
"4750";"ICamii";"LEV.F";233;0,79;184,2;0,73;"62%";126,2;"18%";23;-22
"4751";"Fel";"TLM";106;0,79;163,6;0,7;"67%";101,8;"29%";15;-5
"4752";"nLine";NA;51;0,79;189;0,74;"53%";129,5;"30%";17;3
"4753";"VlaDéDé";"YZ";1097;0,79;182,3;0,87;"63%";116,4;"22%";24;-54
"4754";"Yuta";"KE";402;0,79;193,5;0,81;"58%";123,4;"32%";24;-20
"4755";"kaiteN";"VRTX";94;0,79;174,5;0,83;"64%";122,2;"16%";26;-8
"4756";"nate";"NBG";2465;0,79;172,3;0,77;"64%";114,5;"28%";24;-95
"4757";"Muramasa";"RYZ";570;0,79;173,9;0,8;"66%";112,6;"22%";25;4
"4758";"Juli";"HAMB";65;0,79;158;0,71;"68%";108,4;"23%";15;1
"4759";"McKinley";"WYWM";250;0,79;172,1;0,74;"67%";115;"26%";30;-4
"4760";"alter";NA;50;0,79;176,5;0,76;"52%";115,2;"30%";18;-3
"4761";"Mercure";NA;126;0,79;169;0,74;"71%";106,6;"23%";17;-4
"4762";"bthany";NA;103;0,79;154,6;0,71;"65%";101,9;"17%";17;1
"4763";"Piano";"FCY";270;0,79;185,9;0,82;"63%";125,9;"23%";24;-16
"4764";"stayy";NA;117;0,79;157;0,78;"61%";97,2;"26%";16;-4
"4765";"florance";NA;63;0,79;204,8;0,76;"63%";134,8;"38%";18;4
"4766";"Bregon";"RE";371;0,79;152,4;0,8;"65%";96,5;"20%";20;1
"4767";"Erizillo";NA;106;0,79;190,4;0,82;"64%";127;"21%";24;-3
"4768";"P4ND4";NA;78;0,79;185,5;0,75;"59%";114,3;"13%";19;-1
"4769";"sh3rixx";NA;63;0,79;216,7;0,78;"63%";136,2;"19%";16;-2
"4770";"Hukz";"AES";360;0,79;181,2;0,77;"67%";117,7;"20%";24;-10
"4771";"kumi";"Hype";354;0,79;193,9;0,81;"64%";126,3;"29%";26;-27
"4772";"kayle";"LFT";640;0,79;155;0,68;"67%";102,4;"18%";22;-21
"4773";"WeKa";"DEWA";667;0,79;189,1;0,81;"63%";119,8;"17%";26;-19
"4774";"hany";"Yaku";614;0,79;163,8;0,72;"66%";113,8;"22%";24;-7
"4775";"NicoleG";"ZOL.M";192;0,79;179,2;0,77;"57%";122;"28%";18;-3
"4776";"F22";"XENE";203;0,79;200,3;0,76;"62%";131,8;"26%";23;-21
"4777";"Soto";"SFT";100;0,79;167,2;0,73;"66%";109,9;"17%";16;-6
"4778";"miyara";"Over";310;0,79;169,6;0,76;"66%";112,6;"18%";23;-11
"4779";"CHANAPAT";NA;122;0,79;161,2;0,75;"67%";109,3;"16%";18;3
"4780";"Maximoose";"XENE";270;0,79;194,2;0,74;"63%";126,8;"16%";22;-2
"4781";"divide";"325";233;0,79;179,5;0,83;"59%";120,4;"28%";22;-13
"4782";"cloud";NA;68;0,79;199,3;0,78;"63%";118,9;"24%";15;-1
"4783";"Shoumei";"FTW.R";135;0,79;186,1;0,78;"59%";118,7;"29%";17;-8
"4784";"CinxZ";"YT";60;0,79;194,7;0,76;"60%";127,8;"23%";19;-5
"4785";"Abongcs";"DEWA";190;0,79;170,1;0,81;"71%";112,8;"23%";20;-8
"4786";"Acen";NA;59;0,79;170;0,76;"68%";110,4;"19%";16;-3
"4787";"zidduk";"ATRO";229;0,79;171,6;0,76;"66%";106;"17%";20;-10
"4788";"hindberjum";"IRIS";730;0,79;175,5;0,74;"63%";120,7;"22%";26;-15
"4789";"rackz";"Crow";101;0,79;176,2;0,66;"51%";115,9;"33%";12;-3
"4790";"suzu";"FL.GC";134;0,79;196,1;0,8;"67%";126,2;"22%";29;2
"4791";"laureN";NA;118;0,79;178,2;0,69;"58%";122;"35%";15;-3
"4792";"kaguya";"EVA";234;0,79;170,8;0,8;"65%";110,1;"24%";23;-3
"4793";"igod";"FS";137;0,79;197,7;0,77;"64%";126,7;"22%";21;-11
"4794";"germsg";NA;361;0,79;163;0,73;"62%";97,5;"16%";19;-26
"4795";"Esta";"EG";78;0,79;168,8;0,75;"63%";103,8;"24%";18;-5
"4796";"fx";"SH";186;0,79;177,6;0,82;"69%";114,6;"23%";19;-5
"4797";"ERMAAAK";"INF";545;0,79;174,5;0,8;"66%";109,5;"25%";28;-27
"4798";"ch1wie";"KMK";230;0,79;174,9;0,85;"64%";114,6;"21%";24;-8
"4799";"NicoMachine";"AK";261;0,79;175,8;0,77;"66%";117,9;"22%";25;-11
"4800";"SteelBoDy";NA;51;0,79;152,7;0,72;"55%";99,4;"32%";17;-1
"4801";"Tetranyan";"SBL";63;0,79;211,3;0,76;"72%";136,6;"15%";15;1
"4802";"LigHTRoland";NA;116;0,79;165,3;0,74;"67%";116,4;"22%";17;-2
"4803";"Alex17";"EKO";75;0,79;164,3;0,77;"69%";104,3;"11%";19;-5
"4804";"XXXTACO";NA;691;0,79;179,4;0,78;"61%";116,6;"29%";25;-34
"4805";"Izzy";"ALL.C";454;0,79;170;0,74;"68%";106;"12%";18;-7
"4806";"AthE";"3G";263;0,79;169,6;0,78;"66%";108,9;"30%";20;-17
"4807";"boomscope";NA;89;0,79;178,3;0,76;"67%";109,2;"22%";17;-7
"4808";"Biohazard12";NA;118;0,79;187,3;0,72;"64%";120,4;"21%";13;-3
"4809";"KeeVz";"IWC";72;0,79;170,5;0,68;"67%";118,4;"25%";12;-1
"4810";"stelle";"ETH";314;0,79;172,5;0,74;"67%";116,7;"22%";21;-16
"4811";"kw0nst3r";"Dadd";53;0,79;205,7;0,83;"62%";133,5;"26%";15;2
"4812";"kazuya";NA;107;0,79;191,8;0,79;"61%";122,1;"23%";26;-7
"4813";"desire";NA;95;0,79;161,6;0,69;"62%";108,8;"20%";17;-1
"4814";"SHNOZERBULLDOZER";NA;515;0,79;185,6;0,79;"65%";118,3;"26%";25;-16
"4815";"Missing";NA;57;0,79;202,7;0,78;"67%";129,1;"31%";17;-4
"4816";"CloudTail";"ACE";273;0,79;173,3;0,76;"69%";115;"18%";24;-9
"4817";"m1KKO";"Bifr";589;0,79;167,1;0,73;"64%";108;"18%";20;-16
"4818";"beanann";NA;110;0,79;198,5;0,82;"63%";131,9;"24%";16;-8
"4819";"dReamy";NA;86;0,79;175;0,79;"63%";117,3;"19%";22;-5
"4820";"TonyV";"Exot";412;0,79;170;0,77;"59%";114,2;"20%";20;-15
"4821";"egggOwO";NA;82;0,79;206,4;0,75;"65%";133,4;"21%";14;0
"4822";"Ezire";"Big";915;0,79;171,1;0,75;"63%";112,6;"21%";25;-24
"4823";"aRThiT";NA;89;0,79;157,3;0,73;"64%";104,9;"21%";17;-2
"4824";"Hope";"1337";666;0,79;195,5;0,79;"63%";129,7;"19%";28;-18
"4825";"Loucify";NA;72;0,79;167,3;0,75;"67%";107,6;"14%";14;-4
"4826";"Corgii";NA;183;0,79;159;0,7;"62%";108,9;"24%";14;-14
"4827";"Krylou";NA;50;0,79;194;0,69;"64%";123,6;"26%";12;0
"4828";"Burton";"Scoo";228;0,79;163,3;0,75;"66%";112,3;"18%";22;-4
"4829";"Hadi";"SWEN";762;0,79;151,5;0,74;"62%";98;"23%";22;-27
"4830";"Wizard";"010";618;0,79;167,8;0,73;"66%";110,3;"21%";21;-27
"4831";"FuriouzMeow";"lave";295;0,79;158,8;0,71;"66%";100,2;"19%";22;-11
"4832";"Veryut1n";"ODIUM";284;0,79;170,1;0,72;"67%";111,9;"24%";21;-13
"4833";"pannyx";"GMD";127;0,79;184,3;0,8;"61%";128,2;"28%";20;-8
"4834";"Sate";NA;50;0,79;197;0,86;"54%";133,9;"33%";17;-7
"4835";"SoyAnthony";"TR";933;0,79;172,1;0,78;"63%";119,7;"23%";25;-25
"4836";"Frexey";NA;78;0,79;190;0,77;"60%";128;"27%";18;-6
"4837";"Enroy";NA;183;0,79;184,7;0,86;"64%";110;"21%";19;5
"4838";"dathuaaN";"BK ROG";1089;0,79;159;0,75;"64%";108,2;"23%";24;-31
"4839";"Legedien";"Up N";220;0,79;193,9;0,78;"62%";133,8;"27%";26;-9
"4840";"xen1x";NA;254;0,79;164,9;0,75;"65%";107,3;"29%";22;-15
"4841";"hyoo";NA;170;0,79;157,9;0,67;"66%";101,3;"20%";20;-7
"4842";"LastSquall";NA;75;0,79;161,3;0,63;"64%";109,7;"20%";11;-2
"4843";"musz3kk";"GAL";121;0,79;182,6;0,83;"61%";119,4;"24%";32;-2
"4844";"FleX";NA;159;0,79;189,9;0,87;"58%";129,4;"21%";30;-21
"4845";"Sasquatch";NA;260;0,79;169,6;0,78;"64%";108,6;"23%";21;-5
"4846";"thriL";NA;203;0,79;153,2;0,73;"67%";107,9;"29%";24;1
"4847";"fattboiPALAAA";"YGGP";88;0,79;186,4;0,8;"64%";121,9;"32%";16;-3
"4848";"Rossi";"Medal";325;0,79;193,6;0,82;"61%";129,8;"28%";24;-12
"4849";"TyPaNN";"OXR";111;0,79;202;0,8;"60%";127,7;"21%";23;-7
"4850";"FLoydQ";"OOW";356;0,79;151,5;0,71;"64%";103,6;"20%";21;-19
"4851";"Symbiotic";"WR";426;0,79;171,7;0,79;"67%";113,8;"32%";23;-2
"4852";"rdb";"XF";58;0,79;211,7;0,86;"64%";136,7;"25%";17;0
"4853";"CortezZ";"EST";522;0,79;166,4;0,75;"64%";107,8;"24%";24;4
"4854";"puleule";"9z";1330;0,79;168;0,8;"65%";110;"20%";26;-3
"4855";"Goat";NA;63;0,79;202,8;0,8;"63%";128;"19%";14;-4
"4856";"Tuboshu";NA;179;0,79;169;0,83;"65%";112,5;"18%";22;-4
"4857";"VaiByGoD";"TP";489;0,79;175,7;0,74;"64%";115,2;"18%";27;-8
"4858";"zXBz";NA;79;0,79;163,5;0,71;"61%";101,5;"17%";17;1
"4859";"kALLENtw";"Puls";141;0,79;179,7;0,83;"59%";113,2;"28%";24;-9
"4860";"Keria";"SPG";574;0,79;158,3;0,7;"67%";107,7;"23%";20;-8
"4861";"niuma";NA;74;0,79;169,3;0,79;"65%";110,1;"28%";16;-3
"4862";"flow";NA;162;0,78;199;0,8;"61%";127,7;"22%";24;-8
"4863";"L0NER";NA;88;0,78;179,4;0,77;"57%";115,6;"29%";17;-10
"4864";"12pk";NA;117;0,78;169,7;0,76;"67%";108,2;"23%";21;-1
"4865";"wait";"KRÜ";571;0,78;211,5;0,92;"64%";139,3;"17%";31;-7
"4866";"Qlutch";NA;687;0,78;176,2;0,76;"65%";116,3;"24%";23;-49
"4867";"WiLD";"RILL";861;0,78;165;0,73;"64%";107,9;"23%";23;-37
"4868";"kylo";NA;96;0,78;196,8;0,83;"55%";122,4;"26%";19;-5
"4869";"Castle";"E36";60;0,78;192;0,85;"63%";137,9;"17%";18;3
"4870";"LuZ";"CH";656;0,78;187,9;0,91;"63%";131,9;"21%";23;-8
"4871";"Keta";"TM.A";462;0,78;173;0,74;"62%";117;"25%";26;0
"4872";"mezoky";"Monk";76;0,78;188;0,84;"62%";121,3;"27%";17;-10
"4873";"unrivaled";"4RL";289;0,78;153,5;0,71;"65%";104,7;"23%";21;-9
"4874";"heixeris";"MRP";431;0,78;179,5;0,78;"66%";113,9;"30%";24;1
"4875";"corr0";"TBG";1509;0,78;137,6;0,64;"67%";91,6;"19%";17;-59
"4876";"mea";"NXL";332;0,78;175,1;0,78;"63%";112,2;"25%";20;-5
"4877";"wounD";NA;164;0,78;173,1;0,77;"63%";111,2;"26%";20;-9
"4878";"luiza";"BD.FE";840;0,78;164,3;0,77;"67%";113,5;"24%";29;-22
"4879";"ref";NA;122;0,78;245,7;1,03;"47%";146,2;"18%";21;1
"4880";"murzy";"325";118;0,78;146,8;0,6;"64%";101,9;"18%";14;2
"4881";"rolex";"KU";540;0,78;169,3;0,8;"63%";105,8;"18%";20;-4
"4882";"Altered";"romi";467;0,78;174,8;0,81;"63%";118,1;"19%";26;-3
"4883";"tempz";"FG";68;0,78;162,8;0,75;"63%";99,5;"24%";21;-1
"4884";"YJS";"AE";417;0,78;189,7;0,79;"61%";121,2;"25%";23;-16
"4885";"Brian2K";NA;69;0,78;181;0,63;"47%";126,2;"26%";12;-7
"4886";"Spocki";"DIVI";336;0,78;164,6;0,71;"63%";106,5;"33%";21;-16
"4887";"IcaaaPftw";"0Zer";230;0,78;185,5;0,81;"58%";117,6;"20%";22;-7
"4888";"Oktri";"AW3";294;0,78;180,8;0,7;"62%";119,1;"18%";21;-5
"4889";"BlanK";"FLu";316;0,78;198,5;0,79;"59%";126,6;"27%";24;-8
"4890";"Interlaced";NA;331;0,78;165,4;0,71;"66%";107,1;"28%";21;-9
"4891";"allex";"eM";203;0,78;170,3;0,74;"59%";111,7;"28%";21;-3
"4892";"kai";NA;53;0,78;203,3;0,77;"45%";145,4;"21%";21;-5
"4893";"k0yzu";NA;145;0,78;178,1;0,72;"60%";112,6;"24%";16;0
"4894";"0n1y";"K7";456;0,78;175,4;0,73;"66%";115,4;"22%";17;-19
"4895";"Uniq";"FEAR";371;0,78;165;0,76;"65%";107,1;"18%";22;-17
"4896";"Vilperi";"KINU";887;0,78;166,1;0,72;"62%";109,7;"19%";22;-11
"4897";"pants";"WAVE";188;0,78;190,6;0,82;"61%";125,5;"24%";24;-29
"4898";"Juice";NA;103;0,78;183;0,8;"62%";131,5;"25%";28;-4
"4899";"Kenji";"AVM";121;0,78;200,3;0,76;"64%";132,8;"32%";28;-1
"4900";"Existinge";"SLAY";219;0,78;157,4;0,68;"63%";104,3;"21%";18;-8
"4901";"PoKIzNoGouD";"Kuch";134;0,78;185,8;0,85;"61%";118,6;"38%";35;-2
"4902";"Maverick";NA;199;0,78;176,6;0,73;"62%";112,7;"20%";25;7
"4903";"SKwow";NA;344;0,78;206,7;0,82;"63%";132,2;"20%";25;-14
"4904";"STK";"OXR";79;0,78;176,8;0,79;"62%";118,8;"25%";17;-8
"4905";"Syze";NA;81;0,78;214,8;0,81;"63%";134,7;"24%";16;0
"4906";"Rexy";"KJC";150;0,78;144;0,73;"65%";103,7;"29%";18;-1
"4907";"Shy";"Jim
																			XSET.P";68;0,78;169,3;0,74;"63%";112,6;"17%";15;-7
"4908";"Violence";"AKV";280;0,78;200;0,92;"70%";119,7;"15%";24;-7
"4909";"DaFt";"MEAP";138;0,78;190,5;0,73;"61%";126,5;"29%";13;-1
"4910";"Ronin";"New";119;0,78;179,8;0,8;"60%";118;"27%";22;-3
"4911";"amfkngRhea";"ARCE";98;0,78;169,6;0,71;"63%";117,8;"23%";17;1
"4912";"mamumi";NA;277;0,78;170,8;0,72;"61%";113;"25%";19;-11
"4913";"BulGameR";"WYG";206;0,78;172,6;0,76;"62%";109;"17%";20;-9
"4914";"ImBlue";NA;121;0,78;181;0,7;"63%";119,8;"32%";19;0
"4915";"doNinja";"FNST.OWO";340;0,78;161,4;0,82;"65%";107,5;"29%";28;-17
"4916";"Rem";NA;237;0,78;197,1;0,78;"58%";120,4;"29%";22;8
"4917";"NAom";"NOM";269;0,78;173,3;0,77;"65%";113,8;"23%";30;-15
"4918";"MackDaddy";NA;81;0,78;140,8;0,52;"61%";98,6;"13%";12;-5
"4919";"Sakura";NA;96;0,78;165,2;0,71;"61%";111,9;"20%";16;4
"4920";"Tillo";"afte";963;0,78;172,4;0,73;"64%";118,1;"21%";29;-44
"4921";"k1zZuP";"BX";131;0,78;173,4;0,61;"63%";111,4;"22%";13;4
"4922";"Aguuhs";NA;74;0,78;139,8;0,61;"55%";95,8;"21%";16;-3
"4923";"Mands";"Try";106;0,78;175,8;0,76;"69%";111,7;"22%";17;-13
"4924";"Drix";NA;383;0,78;206,2;0,8;"62%";129,3;"20%";24;-12
"4925";"kv7m";"SOA";111;0,78;194;0,77;"62%";122,8;"35%";17;1
"4926";"necaX";"EGN";368;0,78;172,2;0,72;"63%";112,3;"28%";23;-16
"4927";"Semedis";"SOA";144;0,78;164,9;0,77;"57%";115,5;"29%";19;2
"4928";"c1ppp3r";"Part";66;0,78;143;0,71;"67%";86,8;"37%";18;-2
"4929";"Jai";"aMW";110;0,78;190,6;0,85;"67%";129,4;"18%";25;-4
"4930";"Skite";"La T";70;0,78;158,7;0,67;"66%";100,2;"30%";14;-4
"4931";"Pellow";"MTF";224;0,78;186,3;0,78;"61%";115,9;"23%";17;2
"4932";"Crown";"Zeni";299;0,78;169,8;0,72;"58%";114,7;"19%";18;0
"4933";"Falc";"MLT";94;0,78;185,6;0,83;"64%";115,5;"27%";22;1
"4934";"storm";"NÖF";405;0,78;157,8;0,7;"62%";105,9;"23%";26;-15
"4935";"shura";NA;73;0,78;171;0,72;"62%";116,4;"28%";14;5
"4936";"Kyonn";"FEL";260;0,78;165,5;0,73;"59%";105,9;"21%";17;-10
"4937";"Zalewdax";NA;87;0,78;193,5;0,72;"57%";132,3;"18%";25;4
"4938";"gleyN";NA;58;0,78;194;0,79;"57%";123,3;"23%";20;-6
"4939";"Sp1nn";"Mowi";144;0,78;167,3;0,73;"57%";109,8;"18%";24;-6
"4940";"woody";"WFNT";489;0,78;188,9;0,82;"65%";118,3;"17%";25;-21
"4941";"Joey";"CE";176;0,78;181,6;0,8;"64%";115,3;"24%";21;-4
"4942";"Emlux";"LILI";125;0,78;186,1;0,71;"61%";128,4;"24%";16;-3
"4943";"Kh4nh3eo";"FOG";187;0,78;189,1;0,84;"59%";128,4;"26%";22;2
"4944";"ChangG1XD";"FATA";134;0,78;176,7;0,64;"51%";117,2;"19%";16;7
"4945";"AkaneAkai";NA;74;0,78;149,3;0,72;"68%";103,2;"27%";18;-2
"4946";"Brädi";NA;65;0,78;198,5;0,76;"58%";123,2;"34%";12;3
"4947";"warpaxy";"NEB";178;0,78;154,9;0,73;"61%";107,3;"33%";18;-9
