"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD";"ganhador"
"341";800,216;1,052;220,158;70,6;1,098;138,938;0,772;0,256;0,132;0,118;624,668;543,132;221,62;102,516;80,038;509,71;0,878;205,97;62,6;1,048;130,702;0,72;0,304;0,092;0,11;373,502;345,566;140,816;53,834;49,85;1
"342";765,466;0,896;205,386;65;1,022;132,842;0,724;0,286;0,102;0,098;576,23;533,444;228,866;79,102;73,202;350,246;0,988;206,992;70,2;1,008;134,34;0,724;0,276;0,1;0,11;255,91;250,13;90,71;38,308;38,568;0
"343";266,182;1,022;199,32;72,4;1,008;129,68;0,684;0,334;0,092;0,09;200;182,606;82,424;29,57;25,336;194,76;0,982;203,172;69;0,982;131,144;0,706;0,27;0,104;0,114;133,746;138,804;48,078;18,918;19,522;1
"344";360,904;1,044;208,374;72;1,088;134,754;0,732;0,294;0,094;0,096;254,246;252,8;101,724;34,272;35,96;108,736;1,026;208,716;75;0,988;139,26;0,724;0,324;0,104;0,094;78,514;80,034;31,866;11,7;9,768;1
"345";1578,018;1,076;219,574;72;1,11;142,116;0,772;0,26;0,116;0,106;1254,444;1105,234;379,732;210,694;177,514;810,266;1,058;218,922;71;1,138;141,404;0,77;0,246;0,132;0,104;616,404;552,546;207,958;104,29;81,036;0
"346";998,86;1,02;202,086;71,6;1,05;132,036;0,712;0,284;0,094;0,086;800,784;677,146;244,008;133,26;103,65;894,858;1,046;217,112;70,2;1,126;139,676;0,77;0,244;0,104;0,1;711,05;614,638;206,074;110,674;94,258;0
"347";973,388;1,02;216,608;69,6;1,078;139,52;0,746;0,294;0,116;0,1;707,474;658,784;295,694;99,098;82,752;534,306;0,928;192,13;68,8;0,916;126,486;0,662;0,28;0,096;0,108;380,816;394,17;127,282;71,238;72,464;1
"348";522,424;0,978;201,942;70,2;0,974;132,14;0,702;0,272;0,102;0,102;370,11;375,598;130,956;58,406;56,082;263,832;0,926;197,618;66,8;0,928;128,082;0,68;0,294;0,1;0,116;181,408;198,268;77,008;27,994;30,104;0
"349";935,726;1,016;207,426;70,8;1,034;133,698;0,724;0,254;0,102;0,1;685,92;651,552;237,886;98,344;94,028;2056,79;1,08;212,19;73,6;1,104;137,316;0,744;0,3;0,108;0,092;1525,044;1363,364;636,76;213,104;170,5;1
"350";900,702;1,022;222,276;69,2;1,092;141,39;0,774;0,268;0,122;0,108;697,418;626,506;238,342;99,558;86,818;963,022;1,004;206,172;68,4;1,076;133,058;0,734;0,236;0,106;0,098;723,574;655,83;225,594;116,484;99,808;1
"351";395,124;1,038;215,03;70,4;1,084;139,308;0,752;0,254;0,118;0,104;301,348;279,876;99,292;52,828;45,712;436,386;0,91;197,712;67,8;0,934;129,21;0,688;0,254;0,098;0,106;322,036;316,624;100,116;49,372;50,556;1
"352";1324,674;1,098;222,42;73,4;1,15;143,65;0,784;0,298;0,108;0,09;1071,138;908,834;360,91;166,026;129,866;1509,96;1,07;212,98;72,6;1,126;138,484;0,754;0,256;0,108;0,098;1161,316;1006,022;370,45;181,67;157,174;1
"353";442,836;0,972;197,294;70;0,964;129,042;0,692;0,272;0,098;0,108;310,658;314,546;120,772;43,038;41,95;355,874;1,02;216,332;70,6;1,05;140,316;0,752;0,28;0,104;0,114;260,578;251,212;109,254;35,636;38,066;1
"354";1176,796;0,992;205,938;69;1,048;132,538;0,724;0,264;0,096;0,088;850,34;795,238;302,318;111,948;93,51;1642,548;1,014;216,496;70,2;1,056;139,594;0,75;0,27;0,116;0,112;1246,562;1141,372;476,584;190,49;180,604;0
"355";1323,588;1,022;215,944;71,2;1,04;138,472;0,746;0,282;0,12;0,114;1004,234;923,55;442,806;146,278;129,686;505,296;1,024;211,816;70,4;1,084;137,56;0,744;0,246;0,114;0,102;400,418;343,644;117,584;67,868;52,702;1
"356";131,102;1,03;204,194;72,2;1,026;135,298;0,712;0,304;0,104;0,096;98,662;93,422;35,988;18,574;16,036;179,638;0,934;191,046;68,6;0,908;124,402;0,658;0,31;0,096;0,104;120,314;129,1;47,924;17,786;19,264;1
"357";143,014;0,94;193,756;70,2;0,912;128,362;0,666;0,294;0,082;0,112;92,458;103,244;50,166;10,266;14,892;119,342;1,046;199,54;72,8;1,06;129,028;0,7;0,34;0,1;0,102;83;80,63;36,428;12,4;12,714;0
"358";134,184;0,81;176,106;63,4;0,776;116,642;0,614;0,26;0,09;0,116;84,296;107,424;28,396;14,762;19,334;243,046;0,924;190,712;67,2;0,898;126,288;0,656;0,302;0,092;0,104;163,318;179,18;72,754;23,12;26,548;0
"359";156,148;1,076;209,272;74,8;1,134;138,586;0,728;0,302;0,088;0,094;109,124;102,966;48,45;10,962;13,288;128,236;0,888;187,278;68,2;0,834;124,462;0,644;0,296;0,09;0,11;87,468;98,548;38,48;12,216;13,884;0
"360";102,146;1,11;213,042;74,2;1,142;139,074;0,75;0,328;0,104;0,102;75,964;68,782;29,218;10,634;8,816;110,782;1,252;228,568;78,8;1,458;151,332;0,816;0,342;0,12;0,08;91,382;62,112;35,146;12,69;8,052;0
"361";105,946;1,208;223,816;76,2;1,314;145,154;0,78;0,332;0,128;0,076;86,344;64,672;32,344;15,6;9,67;123,148;1,096;217,208;76,6;1,186;139,96;0,766;0,314;0,106;0,096;98,308;80,458;35,342;15,184;12,542;1
"362";145;1,072;206,592;74,2;1,094;136,518;0,726;0,29;0,108;0,092;111,104;96,828;40,78;17,28;13,544;105,02;0,952;196,454;71,8;0,96;130,278;0,674;0,266;0,1;0,092;74,08;74,66;24,78;11,88;10,78;1
"363";95,24;1,186;221,388;79;1,312;144,35;0,786;0,334;0,124;0,078;75,12;56,7;30,82;12,34;7,32;111,82;1,052;206,504;73,4;1,096;133,366;0,722;0,316;0,086;0,11;79,272;75,144;33,128;11,164;14,6;1
"364";181,934;1,08;208,402;72;1,12;133,504;0,732;0,316;0,104;0,096;140,572;119,574;54,598;22,42;18,818;253,93;0,984;200,578;70;0,994;131,88;0,694;0,272;0,098;0,102;183,254;176,462;62,286;28,83;28,6;1
"365";185,964;1,07;214,452;75,4;1,082;138,23;0,744;0,34;0,102;0,098;140,59;127,818;58,572;20,336;19,292;76,134;1,108;217,138;75,2;1,164;138,906;0,756;0,332;0,106;0,094;57,684;49,95;23,918;8,384;7,584;0
"366";168,584;0,834;186,428;67,2;0,838;123,782;0,654;0,27;0,09;0,112;112,05;131,938;39,89;15,298;20,51;139,41;0,972;199,456;70,8;0,966;127,322;0,688;0,35;0,098;0,104;98,032;101,388;46,61;13,768;14,064;0
"367";114,406;0,89;188,67;66,6;0,82;123,908;0,63;0,306;0,094;0,1;74,496;88,976;35,558;11,81;11,272;117,85;1,03;208,264;73;1,052;135,836;0,726;0,324;0,108;0,096;84,85;82,448;33,382;12,768;10,6;0
"368";211,676;0,882;186,782;68,2;0,842;124,644;0,648;0,28;0,094;0,106;147,548;161,048;57,678;24,81;25,408;100,282;1,018;205,414;72,6;1,028;134,132;0,714;0,288;0,108;0,096;72,834;69,918;26,084;10,65;8,768;0
"369";238,552;1,212;222,68;77,8;1,286;144,16;0,78;0,348;0,106;0,094;187,45;144,516;80,636;24,284;20,334;212,768;1,172;222,598;77,6;1,322;144,748;0,788;0,332;0,118;0,084;170,89;134,97;63,556;25,132;18,968;0
"370";144,566;0,87;190,584;68,2;0,85;124,678;0,654;0,312;0,09;0,11;96,304;113,202;39,976;12,426;15,718;251,422;1,134;217,274;76,4;1,158;140,11;0,758;0,348;0,112;0,082;194,812;166,27;83,034;30,59;22,912;0
"371";160,182;1,062;214,882;73,8;1,074;141,086;0,746;0,34;0,098;0,1;122,024;113,748;52,798;16,974;15,9;133,454;1,03;209,704;73,6;1,054;136,662;0,73;0,322;0,1;0,098;98,268;93,156;41,402;14,222;11,722;1
"372";91,186;0,928;194,006;65,6;0,854;128,176;0,65;0,294;0,098;0,098;61,146;70,978;28,854;9,75;9,694;64,18;1,146;222,382;75;1,28;147,512;0,786;0,312;0,104;0,084;53,89;42,816;18,808;7,948;5,752;0
"373";153,074;0,98;207,152;72;0,974;134,906;0,716;0,282;0,098;0,104;115,224;112,212;39,8;17,86;17,838;115,518;1,036;211,164;73,8;1,034;136,828;0,732;0,344;0,106;0,096;85,512;82,038;38,84;12,082;10,88;0
"374";167,384;1,098;213,8;72,4;1,09;140,312;0,746;0,276;0,102;0,1;121,674;114,132;44,016;14,926;15,69;231,616;1,024;205,43;71,8;1,044;134,948;0,718;0,294;0,102;0,098;164,26;159,792;68,36;22,514;20,416;1
"375";142,552;1,11;224,304;77;1,16;146,246;0,786;0,368;0,108;0,09;109,294;96,058;53,99;13,718;12,484;67,68;0,976;201,512;69,2;0,96;130,206;0,696;0,324;0,096;0,106;46,94;49,84;22,22;5,98;7,24;1
"376";178,56;1,154;225,07;77;1,228;145,892;0,794;0,35;0,114;0,094;140,53;119,89;59,644;21,574;17,92;187,992;1,106;216,392;75;1,128;139,314;0,75;0,356;0,094;0,084;139,522;126,482;72,988;15,962;13,664;1
"377";176,098;1,058;206,532;75,4;1,066;135,272;0,714;0,34;0,11;0,09;125,062;118,954;57,324;20,008;16,278;182,256;1,162;216,998;76,8;1,26;139,992;0,762;0,312;0,114;0,088;140,2;111,768;60,808;20,12;14,888;0
"378";366,464;1,128;218,824;74,8;1,156;141,53;0,76;0,332;0,108;0,088;280,386;244,434;118,542;38,978;31,54;290,454;1,166;223,264;76,4;1,214;144,344;0,782;0,34;0,11;0,086;225,938;187,142;95,252;30,358;23,658;1
"379";209,568;1,152;224,366;75,8;1,2;144,096;0,782;0,354;0,122;0,092;167,384;135,488;60,274;29,814;20,102;394,498;1,14;218,256;75,8;1,196;142,334;0,762;0,302;0,112;0,09;308,504;256,344;121,342;49,406;37,19;1
"380";611,774;1,124;217,458;76;1,172;141,036;0,76;0,336;0,114;0,086;470,668;403,98;206,936;73,988;54,39;260,94;1,194;234,728;77,2;1,266;150,668;0,812;0,33;0,124;0,082;216,154;168,506;83,512;31,908;21,146;1
"381";165,356;1;201,666;71;0,994;132,932;0,698;0,328;0,094;0,094;120,682;114,25;53,982;14,168;12,98;202,78;1,102;210,89;75,2;1,1;136,892;0,726;0,36;0,09;0,088;147,928;136,01;69,442;20,484;18,942;0
"382";283,986;1,01;209,474;70,6;1,022;134,982;0,728;0,286;0,11;0,114;209,684;202,8;82;34,55;30,852;244,988;1,04;206,532;74;0,996;135,686;0,7;0,352;0,106;0,112;189,62;171,378;73,808;31,236;26,48;0
"383";237,242;1,058;208,378;73,8;1,068;133,414;0,726;0,362;0,098;0,114;179,494;163,528;76,88;25,356;27,762;86,012;1,042;211,508;74,8;1,04;137,878;0,726;0,394;0,092;0,092;62,238;60,588;30,192;8,534;7,624;1
"384";224,308;1,082;205,006;74,6;1,126;132,366;0,718;0,312;0,09;0,09;177,934;142,458;56,47;22,378;19,226;236,138;1,102;213,482;74,2;1,108;136,922;0,74;0,368;0,104;0,096;183,084;156,572;89,46;25,544;20,942;1
"385";92,814;0,972;198,656;70,2;0,95;131,8;0,686;0,304;0,094;0,106;63,626;66,654;29,492;8,786;9,8;127,174;1,188;222,07;78,2;1,238;142,654;0,778;0,36;0,108;0,094;99,214;80,774;42,5;13,412;12,162;1
"386";92,636;1,048;202,82;75,6;1,054;132,552;0,712;0,33;0,106;0,09;66,872;62,346;27,31;11,09;9,346;166,846;0,864;183,006;64,6;0,85;124,448;0,636;0,248;0,086;0,108;110,548;125,744;35,57;17,716;20,986;1
"387";173,776;1,036;207,546;72;1,062;136,466;0,724;0,318;0,098;0,104;127,636;121,636;50,25;19,726;22,236;214,094;0,988;198,954;71,2;0,98;131,798;0,696;0,29;0,104;0,098;149,918;152,56;60,094;22,746;21,854;0
"388";144,708;1,024;203,934;73,6;1,004;131,796;0,702;0,34;0,092;0,106;100,218;103,582;49,564;13,948;15,208;100,304;0,986;200,838;69,6;0,992;132,85;0,692;0,312;0,086;0,106;71,26;70,974;30,178;9,954;9,54;1
"389";260,94;1,194;234,728;77,2;1,266;150,668;0,812;0,33;0,124;0,082;216,154;168,506;83,512;31,908;21,146;156,866;1,138;237,59;73,8;1,208;155,962;0,832;0,264;0,116;0,082;130,2;104,746;48,06;18,132;11,664;1
"390";110,07;1,078;215,534;76,8;1,158;140,42;0,762;0,304;0,112;0,086;84,528;72,328;30,528;11,818;9,108;107,218;0,792;175,918;63,8;0,776;119,168;0,612;0,264;0,076;0,116;68,236;84,784;26,164;8,364;12,638;1
"391";149,876;1,108;211,064;75;1,222;136,37;0,744;0,292;0,102;0,1;116,798;96,288;41,1;17,902;15,052;134,184;0,81;176,106;63,4;0,776;116,642;0,614;0,26;0,09;0,116;84,296;107,424;28,396;14,762;19,334;1
"392";189,348;1,016;201,588;72;1,02;132,428;0,704;0,29;0,092;0,108;131,738;132,4;57,462;18,962;21,262;145,9;1,094;211,182;76;1,15;135,684;0,744;0,344;0,108;0,092;108,988;92,138;49,124;15,452;12,612;1
"393";157,308;1,216;218,092;79,2;1,394;143,856;0,798;0,35;0,098;0,096;129,418;91,218;48,964;16,6;16,238;99,006;0,908;194,232;70,4;0,894;128,562;0,682;0,294;0,114;0,1;70,924;76,114;25,324;12,908;10,676;1
"394";258,59;1,012;206,788;71,8;1,038;137,804;0,726;0,276;0,092;0,106;194,842;183;60,662;28,42;32,62;197,434;1,154;219,928;77,2;1,22;142,53;0,778;0,374;0,11;0,086;154,266;130,622;77,624;22,208;17,25;0
"395";102,532;0,88;184,136;67,4;0,83;121,986;0,634;0,266;0,088;0,11;64,38;78,062;25,02;9,368;10,966;189,49;1,16;221,536;77,6;1,222;143,594;0,784;0,316;0,114;0,09;144,212;118,272;59,196;19,392;15,312;0
"396";79,224;0,856;174,1;64,6;0,788;114,292;0,598;0,24;0,098;0,088;53,066;60,192;20,064;10,178;8,664;180,258;1,162;215,226;77;1,222;138,964;0,762;0,32;0,118;0,082;145,214;114,944;48,872;24,2;15,886;0
"397";139,852;1,022;203,41;71,8;1,064;133,33;0,718;0,248;0,106;0,094;101,23;94,476;30,658;14,942;13,342;243,046;0,924;190,712;67,2;0,898;126,288;0,656;0,302;0,092;0,104;163,318;179,18;72,754;23,12;26,548;1
"398";218,128;1,008;197,762;70;0,994;130,162;0,686;0,298;0,102;0,1;159,058;150,128;58,686;25,312;23,372;60,986;0,792;169,178;64,4;0,742;110,478;0,572;0,266;0,086;0,11;35,56;47,206;15,006;5,662;7,546;1
"399";151,818;0,96;193,13;67,8;0,938;128,492;0,676;0,258;0,094;0,104;108,62;110,418;31,964;17,202;17,128;96,278;0,774;174,318;61,8;0,718;116,678;0,584;0,274;0,08;0,118;57,152;79,34;23,392;9,582;12,476;1
"400";181,598;1,018;206,458;71,6;1,02;133,644;0,716;0,296;0,098;0,102;131,224;125,774;49,348;19,462;17,952;184,612;1,002;201,104;72;0,994;131,212;0,704;0,31;0,11;0,092;127,712;128,59;53,602;19,076;16,834;1
"401";154,928;1,07;210,614;73,6;1,048;139,742;0,732;0,312;0,104;0,096;118;107,056;44,18;18,2;15,362;136,16;1,12;205,112;75,8;1,122;133,896;0,728;0,338;0,1;0,094;99,804;89,814;38,852;15,618;13,418;1
"402";141,476;0,748;174,352;63,8;0,758;120,54;0,602;0,232;0,088;0,114;84,598;113,494;30,276;13,408;17,746;102,146;1,11;213,042;74,2;1,142;139,074;0,75;0,328;0,104;0,102;75,964;68,782;29,218;10,634;8,816;0
"403";177,638;1;198,608;71,4;0,972;131,172;0,69;0,3;0,094;0,106;124,038;124,762;49,836;18,538;19,274;197,64;1,138;215,276;76,4;1,16;141,136;0,76;0,348;0,116;0,086;152,56;129,656;61,944;24,096;17,888;0
"404";73,526;0,814;177,712;65,2;0,768;118,438;0,606;0,298;0,072;0,108;44,958;57,49;22,658;4,946;7,088;131,924;1,012;208,476;73;1,022;137,134;0,728;0,33;0,1;0,098;100,498;93,65;40,388;15,16;12,812;0
"405";197,882;1,294;226,928;78,8;1,428;145,804;0,794;0,388;0,126;0,072;158,562;114,282;76,272;27,1;15,918;259,806;1,182;217,07;76,8;1,294;140,356;0,76;0,356;0,11;0,09;195,114;153,686;91,786;28,028;23,942;1
"406";178,072;1,03;202,73;71,8;1,062;131,272;0,712;0,314;0,094;0,106;130,144;119,386;48,5;18,17;18,658;129,558;0,938;195,118;70,2;0,944;125,812;0,68;0,302;0,098;0,104;92,958;94,358;39,556;14,102;14,412;0
"407";134,464;0,962;197,27;70,4;0,932;129,086;0,678;0,276;0,102;0,094;95,974;97,278;35,456;16,044;13,632;177,96;1,106;209,002;75,4;1,146;136,638;0,736;0,354;0,1;0,096;124,074;116,212;62,85;16,074;16,312;0
"408";110,782;1,252;228,568;78,8;1,458;151,332;0,816;0,342;0,12;0,08;91,382;62,112;35,146;12,69;8,052;123,148;1,096;217,208;76,6;1,186;139,96;0,766;0,314;0,106;0,096;98,308;80,458;35,342;15,184;12,542;1
"409";105,946;1,208;223,816;76,2;1,314;145,154;0,78;0,332;0,128;0,076;86,344;64,672;32,344;15,6;9,67;126,228;0,976;203,206;70;1,004;133,814;0,704;0,28;0,094;0,104;88,576;91,992;32,452;13,016;14,002;1
"410";138,214;1,182;219,622;77;1,238;142,67;0,766;0,376;0,114;0,088;108,336;87,934;48,748;16,016;13,528;182,534;1,026;202,67;71;1,044;134,034;0,7;0,3;0,106;0,092;130,1;123,15;47,884;21,184;19,218;0
"411";212,768;1,172;222,598;77,6;1,322;144,748;0,788;0,332;0,118;0,084;170,89;134,97;63,556;25,132;18,968;253,93;0,984;200,578;70;0,994;131,88;0,694;0,272;0,098;0,102;183,254;176,462;62,286;28,83;28,6;1
"412";94,57;1,14;217,786;76,8;1,21;140,69;0,762;0,372;0,11;0,094;71,3;60,042;34,948;10,092;8,836;112,946;0,956;196,358;69,4;0,946;127,44;0,682;0,322;0,104;0,1;81,386;80,64;30,024;13,466;12,76;1
"413";76,134;1,108;217,138;75,2;1,164;138,906;0,756;0,332;0,106;0,094;57,684;49,95;23,918;8,384;7,584;100,282;1,018;205,414;72,6;1,028;134,132;0,714;0,288;0,108;0,096;72,834;69,918;26,084;10,65;8,768;0
"414";167,384;1,098;213,8;72,4;1,09;140,312;0,746;0,276;0,102;0,1;121,674;114,132;44,016;14,926;15,69;181,934;1,08;208,402;72;1,12;133,504;0,732;0,316;0,104;0,096;140,572;119,574;54,598;22,42;18,818;1
"415";173,1;1,172;220,62;76,4;1,228;144,21;0,778;0,37;0,102;0,098;134,35;110,65;57,186;17,762;18,3;95,692;0,93;194,392;68,4;0,88;126,784;0,654;0,334;0,096;0,106;62,746;70,11;27,912;9,618;9,782;1
"416";222,008;1,016;210,84;73;1,022;135,324;0,728;0,31;0,106;0,094;176,656;161,608;65,088;29,112;25,048;211,676;0,882;186,782;68,2;0,842;124,644;0,648;0,28;0,094;0,106;147,548;161,048;57,678;24,81;25,408;0
"417";257,6;1,116;215,658;73,6;1,168;141,55;0,754;0,308;0,102;0,096;194,684;169,492;76,224;28,05;24,306;196,204;0,998;202,678;71,6;0,964;131,474;0,696;0,33;0,096;0,098;141,552;140,72;60,788;20,33;18,96;1
"418";140,992;1,102;213,262;74,8;1,142;137,496;0,748;0,346;0,112;0,086;113,182;94,522;40,82;19,444;13,346;237,02;1,1;214,66;75;1,132;138,328;0,746;0,376;0,106;0,096;181,344;154,544;81,22;27,37;21,106;0
"419";96,452;1,05;220,728;75,6;1,054;140,33;0,76;0,348;0,13;0,09;73,324;68,738;32,706;11,494;9,368;160,182;1,062;214,882;73,8;1,074;141,086;0,746;0,34;0,098;0,1;122,024;113,748;52,798;16,974;15,9;0
"420";108,234;1,164;225,262;75,4;1,246;146,016;0,782;0,326;0,116;0,084;84,214;68,326;33,66;14,032;9,382;108,252;1,064;207,274;72,6;1,072;138,598;0,728;0,336;0,106;0,098;79,286;73,74;34,932;11,97;10,848;1
"421";238,552;1,212;222,68;77,8;1,286;144,16;0,78;0,348;0,106;0,094;187,45;144,516;80,636;24,284;20,334;176,098;1,058;206,532;75,4;1,066;135,272;0,714;0,34;0,11;0,09;125,062;118,954;57,324;20,008;16,278;1
"422";75,248;1,008;199,974;70,8;0,99;131,004;0,698;0,338;0,102;0,102;54,574;52,048;23,55;8,324;7,502;153,074;0,98;207,152;72;0,974;134,906;0,716;0,282;0,098;0,104;115,224;112,212;39,8;17,86;17,838;1
"423";101,7;1,034;214,666;70,4;1,072;141,508;0,742;0,298;0,096;0,104;72,436;71,612;30,91;9,286;9,576;113,04;0,872;192,268;69,2;0,84;127,1;0,648;0,304;0,09;0,104;74,126;88,62;31,692;10,842;11,24;1
"424";182,256;1,162;216,998;76,8;1,26;139,992;0,762;0,312;0,114;0,088;140,2;111,768;60,808;20,12;14,888;231,616;1,024;205,43;71,8;1,044;134,948;0,718;0,294;0,102;0,098;164,26;159,792;68,36;22,514;20,416;1
"425";152,158;1,106;207,076;75,8;1,158;133,686;0,73;0,362;0,11;0,088;111,958;96,3;50,272;16,772;13,2;259,806;1,182;217,07;76,8;1,294;140,356;0,76;0,356;0,11;0,09;195,114;153,686;91,786;28,028;23,942;0
"426";197,882;1,294;226,928;78,8;1,428;145,804;0,794;0,388;0,126;0,072;158,562;114,282;76,272;27,1;15,918;216,234;1,09;212,288;74,8;1,114;139,046;0,734;0,346;0,108;0,09;160,626;143,394;69,66;25,028;20,018;1
"427";147,208;1,138;214,96;77,4;1,218;138,8;0,762;0,332;0,106;0,096;117,074;93,372;44,266;17,122;14,01;149,522;1,138;218,808;76;1,16;141,268;0,758;0,368;0,106;0,094;122,456;100,222;42,72;19,5;15,81;1
"428";91,186;0,928;194,006;65,6;0,854;128,176;0,65;0,294;0,098;0,098;61,146;70,978;28,854;9,75;9,694;67,68;0,976;201,512;69,2;0,96;130,206;0,696;0,324;0,096;0,106;46,94;49,84;22,22;5,98;7,24;0
"429";144,566;0,87;190,584;68,2;0,85;124,678;0,654;0,312;0,09;0,11;96,304;113,202;39,976;12,426;15,718;168,584;0,834;186,428;67,2;0,838;123,782;0,654;0,27;0,09;0,112;112,05;131,938;39,89;15,298;20,51;0
"430";68,268;1,054;217,618;74,6;1,092;141,854;0,752;0,318;0,1;0,098;52,512;48;20,002;7,134;7,334;185,964;1,07;214,452;75,4;1,082;138,23;0,744;0,34;0,102;0,098;140,59;127,818;58,572;20,336;19,292;0
"431";92,852;1,158;225,954;79;1,236;147,98;0,8;0,326;0,114;0,086;76,27;63,866;28,116;12,516;10,068;83,3;0,992;203,302;70,8;1,016;134,234;0,716;0,294;0,102;0,104;57,38;59,18;25,28;7,68;8,46;1
"432";142,552;1,11;224,304;77;1,16;146,246;0,786;0,368;0,108;0,09;109,294;96,058;53,99;13,718;12,484;77,43;1,166;230,172;75,4;1,31;152,522;0,816;0,268;0,114;0,084;64,52;51,006;21,408;9,448;6,622;0
"433";251,422;1,134;217,274;76,4;1,158;140,11;0,758;0,348;0,112;0,082;194,812;166,27;83,034;30,59;22,912;139,41;0,972;199,456;70,8;0,966;127,322;0,688;0,35;0,098;0,104;98,032;101,388;46,61;13,768;14,064;1
"434";133,454;1,03;209,704;73,6;1,054;136,662;0,73;0,322;0,1;0,098;98,268;93,156;41,402;14,222;11,722;74,336;1,078;207,81;75;1,094;134,364;0,73;0,392;0,1;0,094;54,016;50,912;31,866;6,688;6,576;0
"435";110,436;1,076;204,776;73;1,07;133,254;0,706;0,326;0,104;0,098;79,952;73,932;33,484;12,984;11,066;84,888;0,99;198,828;70,2;0,988;130,948;0,688;0,304;0,09;0,11;58,156;58,824;20,51;7,844;10,09;1
"436";112,92;1,012;201,82;71,2;0,996;133,042;0,686;0,304;0,1;0,1;81,88;78,16;28,3;13,04;11,46;94,236;0,92;189,254;68,6;0,908;126,562;0,652;0,256;0,09;0,112;61,126;68,254;21,416;9,582;11,708;1
"437";257,6;1,116;215,658;73,6;1,168;141,55;0,754;0,308;0,102;0,096;194,684;169,492;76,224;28,05;24,306;140,992;1,102;213,262;74,8;1,142;137,496;0,748;0,346;0,112;0,086;113,182;94,522;40,82;19,444;13,346;1
"438";196,204;0,998;202,678;71,6;0,964;131,474;0,696;0,33;0,096;0,098;141,552;140,72;60,788;20,33;18,96;237,02;1,1;214,66;75;1,132;138,328;0,746;0,376;0,106;0,096;181,344;154,544;81,22;27,37;21,106;1
"439";93,58;1,022;201,632;72,6;1,056;132,576;0,7;0,282;0,112;0,082;67,34;64,36;26,3;11,94;8,4;116,49;1,062;201,242;75;1,06;131,192;0,698;0,344;0,112;0,09;79,868;78,512;36,78;11,6;11,89;0
"440";129,656;0,988;196,08;71,2;0,98;129,968;0,68;0,312;0,09;0,11;93,398;90;37,182;15,108;13,856;106,5;1,01;200,692;71,6;1,018;127,27;0,698;0,308;0,108;0,096;75,24;71,9;32,14;11,48;9,22;0
"441";181,598;1,018;206,458;71,6;1,02;133,644;0,716;0,296;0,098;0,102;131,224;125,774;49,348;19,462;17,952;214,094;0,988;198,954;71,2;0,98;131,798;0,696;0,29;0,104;0,098;149,918;152,56;60,094;22,746;21,854;1
"442";215,584;1,078;204,948;75;1,11;136,906;0,716;0,318;0,106;0,092;158,6;144,976;63,636;24,35;21,814;140,126;1,084;208,766;74,4;1,142;134,48;0,732;0,328;0,112;0,092;101,552;88,064;42,112;13,962;11,988;1
"443";183,572;1,012;200,968;72,6;1,014;134,606;0,702;0,322;0,1;0,1;133,728;128,414;52,5;19,872;18,242;178,072;1,03;202,73;71,8;1,062;131,272;0,712;0,314;0,094;0,106;130,144;119,386;48,5;18,17;18,658;0
"444";227,492;0,98;196,596;71,4;0,974;127,786;0,684;0,29;0,1;0,098;157,5;159,774;61,826;23,97;22;112,878;0,994;204,352;71,8;0,972;131,76;0,7;0,292;0,11;0,112;79,28;81,082;32,08;11,854;12,296;1
"445";184,612;1,002;201,104;72;0,994;131,212;0,704;0,31;0,11;0,092;127,712;128,59;53,602;19,076;16,834;145,9;1,094;211,182;76;1,15;135,684;0,744;0,344;0,108;0,092;108,988;92,138;49,124;15,452;12,612;1
"446";160,598;1,01;201,104;72,4;1,038;129,596;0,706;0,282;0,106;0,108;110,974;109,966;47,624;14,886;16,088;179,638;0,934;191,046;68,6;0,908;124,402;0,658;0,31;0,096;0,104;120,314;129,1;47,924;17,786;19,264;1
"447";189,348;1,016;201,588;72;1,02;132,428;0,704;0,29;0,092;0,108;131,738;132,4;57,462;18,962;21,262;189,49;1,16;221,536;77,6;1,222;143,594;0,784;0,316;0,114;0,09;144,212;118,272;59,196;19,392;15,312;0
"448";173,776;1,036;207,546;72;1,062;136,466;0,724;0,318;0,098;0,104;127,636;121,636;50,25;19,726;22,236;131,924;1,012;208,476;73;1,022;137,134;0,728;0,33;0,1;0,098;100,498;93,65;40,388;15,16;12,812;1
"449";180,258;1,162;215,226;77;1,222;138,964;0,762;0,32;0,118;0,082;145,214;114,944;48,872;24,2;15,886;129,558;0,938;195,118;70,2;0,944;125,812;0,68;0,302;0,098;0,104;92,958;94,358;39,556;14,102;14,412;1
"450";158,412;1,064;204,626;72,8;1,06;132,81;0,708;0,34;0,1;0,098;115,188;107,324;50,514;18,626;16,1;157,862;1,2;219,034;79,6;1,362;141,748;0,782;0,326;0,116;0,088;119,124;91,324;45,124;17,3;13,388;1
"451";73,526;0,814;177,712;65,2;0,768;118,438;0,606;0,298;0,072;0,108;44,958;57,49;22,658;4,946;7,088;91,79;0,886;187,374;68,2;0,838;122,456;0,648;0,282;0,1;0,118;58,616;69,864;25,256;9,502;10,544;0
