"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD";"ganhador"
"15";255,62;1,056;214,028;73,8;1,086;138,188;0,76;0,292;0,11;0,088;196,228;171,426;65,714;25,288;22,1;404,972;1,046;217,04;71,8;1,096;141,004;0,766;0,256;0,124;0,108;311,57;285,33;91,718;55,478;50,108;"0"
"16";536,208;1,08;219,878;72,8;1,124;142,392;0,766;0,272;0,12;0,098;416,01;365,344;148,14;62,268;49,486;828,654;1,066;206,696;73,6;1,092;134,276;0,732;0,276;0,104;0,092;614,252;541,588;255,322;79,97;70,916;"0"
"17";696,496;1,042;205,078;72;1,052;132,974;0,716;0,284;0,106;0,094;549,728;475,872;175,506;91,062;71,136;1011,846;0,952;216,276;65,2;1,104;134,964;0,756;0,276;0,118;0,102;770,374;690,922;290,55;126,876;98,952;"0"
"18";1400,108;1;206,85;69;1,106;132,268;0,726;0,286;0,092;0,086;1047,958;883,578;341,3;137,358;109,774;1383,846;1,032;215,182;71,8;1,05;138,23;0,744;0,292;0,118;0,112;1049,168;964,948;451,004;156,61;137,974;"1"
"19";982,766;1,034;218,652;69,2;1,112;140,724;0,768;0,218;0,118;0,1;816,4;677,18;177,296;153,616;106,28;1300,926;1,042;216,826;72;1,11;138,07;0,764;0,246;0,12;0,104;1017,568;895,848;276,154;178,73;141,77;"1"
"20";825,058;1,022;200,106;70,8;1,062;129,48;0,71;0,258;0,086;0,084;620,476;541,566;197,694;82,61;60,296;805,748;0,998;206,12;69,2;1,044;133,874;0,72;0,238;0,106;0,098;587,932;558,778;191,07;89,744;82,724;"0"
"21";1717,516;0,976;214,758;68,4;1,106;135,016;0,742;0,282;0,11;0,094;1277,718;1138,116;509,528;172,554;130,174;1245,078;1,034;223,832;70,8;1,13;139,334;0,788;0,23;0,14;0,11;1046,414;875,998;258,44;208,252;147,762;"1"
"22";1731,916;1,016;210,768;68,8;1,122;133,302;0,744;0,254;0,114;0,096;1307,672;1140,754;389,18;220,73;177,518;2031,324;1,046;211,192;71,8;1,14;135,152;0,742;0,288;0,104;0,09;1461,914;1281,412;658,588;169,724;126,762;"0"
"23";913,452;1,112;220,736;74,2;1,17;144,354;0,78;0,262;0,12;0,104;691;602,526;251,544;95,312;82,518;1229,86;1,064;205,562;73,6;1,054;134,302;0,716;0,326;0,09;0,086;993,674;817,172;352,802;153,832;122,752;"0"
"24";479,902;1,092;213,496;73,8;1,126;139,42;0,76;0,286;0,112;0,096;362,57;321,45;138,402;54,866;45,384;947,574;1,128;209;75,6;1,178;138,368;0,746;0,292;0,09;0,074;696,77;592,146;260,456;78,378;66,924;"0"
"25";605,684;1,132;222,074;75,8;1,186;143,822;0,782;0,304;0,116;0,096;477,698;399;173,852;72,866;57,57;530,038;1,146;221,136;75,2;1,178;143,706;0,77;0,34;0,096;0,082;381,516;345,37;173,662;44,496;38,338;"1"
"26";385,228;1,044;199,88;73;1,064;131,59;0,704;0,3;0,086;0,08;266,418;256,684;117,712;31,838;28,858;623,894;1,022;205,908;72;1,04;134,532;0,726;0,27;0,104;0,09;456,008;432,928;166,486;65,238;58,236;"0"
"27";1370,062;1,044;215,844;71,6;1,122;138,814;0,762;0,238;0,112;0,098;1044,504;929,88;316,728;158,392;138,224;535,098;1,008;214,262;70,4;1,032;139,158;0,754;0,242;0,12;0,11;407,094;383,518;123,902;63,05;55,542;"0"
"28";639,34;0,994;207,078;69,8;1,046;132,61;0,726;0,26;0,112;0,096;484,206;432,804;158,378;81,69;63,084;967,85;1,02;218,308;69,4;1,082;139,496;0,76;0,268;0,118;0,108;746,408;669,842;255,264;106,346;93,188;"0"
