"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD";"ganhador"
"12";1159,544;1,092;222,44;72,4;1,152;141,918;0,784;0,272;0,12;0,102;930,794;781,196;308,65;149,528;118,582;1253,21;1,07;210,37;73;1,12;135,568;0,748;0,278;0,11;0,1;942,96;831,558;368,264;128,236;113,928;"0"
"13";989,136;1,024;218,716;69,2;1,088;139,886;0,764;0,268;0,118;0,106;762,984;682,87;261,818;108,698;94,988;1418,13;1;206,562;69,2;1,108;132,2;0,724;0,286;0,092;0,084;1062,77;894,296;346,37;139,604;111,276;"0"
"14";598,798;1,008;209,24;69,6;1,082;134,466;0,738;0,26;0,1;0,09;462,364;408,598;147,484;70,822;56,242;1714,582;1,088;218,132;73;1,146;139,994;0,76;0,28;0,112;0,09;1372,498;1164,932;467,388;222,454;166,156;"0"
"15";2002,522;1,106;222,328;73,6;1,14;143,01;0,772;0,316;0,118;0,094;1482,08;1304,916;664,778;175,874;143,944;3092,664;1,11;215,618;73,6;1,136;138,56;0,756;0,292;0,104;0,09;2350,146;2044,1;893,014;335,358;283,614;"0"
"16";1020,562;0,95;215,938;65,2;1,106;134,886;0,752;0,276;0,118;0,102;777,08;696,724;293,904;128,358;99,84;1387,758;1,042;215,538;71,4;1,122;138,648;0,762;0,24;0,112;0,098;1057,322;943,03;320,614;160,42;139,822;"0"
"17";1488,018;1,038;203,73;71,4;1,072;129,998;0,724;0,28;0,106;0,1;1090,696;991,522;405,984;160,282;141,034;828,002;1,018;213,134;69,4;1,052;138,776;0,742;0,27;0,11;0,106;637,644;582,058;221,132;97,79;92,094;"1"
"18";974,428;1,104;222,054;72,4;1,154;143,972;0,776;0,266;0,118;0,102;768,452;647,494;243,644;123,772;98,964;365,61;0,98;201,252;70,4;0,978;132,856;0,702;0,272;0,088;0,106;259,312;259,244;98,442;32,304;34,718;"1"
"19";1422,024;0,984;205,604;67,4;1,05;134,026;0,72;0,272;0,104;0,098;1111,684;988,396;337,052;188,416;157,608;968,336;1,016;207,308;70,8;1,034;133,854;0,724;0,256;0,102;0,102;711,162;674,952;244,95;102,464;97,656;"1"
"20";837,93;1,022;200,072;70,8;1,06;129,47;0,71;0,258;0,086;0,086;629,616;550,99;200,05;83,724;61,84;651,05;0,996;206,83;69,6;1,046;132,578;0,726;0,264;0,112;0,1;492,058;441,144;161,98;82,666;64,132;"0"
"21";629,178;1,14;222,724;76;1,198;144,148;0,784;0,31;0,12;0,094;499,908;412,7;185,752;77,47;59,078;957,796;1,134;210,442;75,6;1,19;139,14;0,748;0,294;0,092;0,078;706,196;597,554;262,346;79,932;67,834;"1"
"22";850,138;1;196,35;71,2;0,992;127,566;0,684;0,282;0,09;0,09;624,99;598,53;220,142;110,994;96,694;915,158;1,01;218,796;70,6;1,068;140,458;0,762;0,28;0,126;0,114;706,392;650,288;204,122;121,018;106,684;"1"
"23";324,52;0,952;195,144;69,4;0,938;125,79;0,682;0,312;0,1;0,102;217,712;227,592;91,146;24,99;24,78;1579,89;1,166;225,754;75,2;1,234;147,146;0,792;0,316;0,106;0,082;1168,516;982,766;549,462;134,606;102,858;"0"
"24";750,778;1,06;213,574;72;1,084;138,84;0,74;0,282;0,11;0,096;560,284;503,608;200,486;78,234;70,316;864,158;1,032;219,182;70,6;1,118;138,188;0,768;0,284;0,122;0,104;720,968;607,7;219,058;136,47;97,15;"0"
"25";702,5;1,036;204,322;71,8;1,046;132,534;0,716;0,288;0,104;0,094;552,43;481,656;177,624;91,86;72,388;558,5;1,008;213,954;70,2;1,032;139,102;0,75;0,242;0,12;0,11;425,23;400,47;129,198;66,574;58,756;"0"
"26";949,814;1,018;209,952;69,8;1,078;135,24;0,738;0,252;0,112;0,104;706,794;648,158;247,522;106,468;96,236;223,486;0,98;195,53;69,4;0,952;127,6;0,678;0,318;0,084;0,102;157,08;159,274;64,708;20,536;20,96;"1"
"27";2830,014;1,146;229,212;74,6;1,25;145,998;0,81;0,284;0,116;0,086;2385,262;1857,902;726,158;394,01;269,94;2953,298;1,118;218,366;74;1,192;141,52;0,774;0,268;0,106;0,084;2360,78;1927,868;728,778;333,724;261,996;"1"
"28";678,624;0,966;198,974;69,2;0,96;130,856;0,692;0,28;0,094;0,112;488,512;482,652;202,532;70,51;74,026;552,75;0,976;204,748;70;0,98;132,388;0,708;0,278;0,118;0,116;404,268;403,15;139,632;76,82;69,222;"0"
"29";687,544;1,032;206,808;72,8;1,04;134,62;0,72;0,322;0,094;0,094;506,34;478,016;250,68;73,184;68,678;595,932;0,928;206,36;65,8;1,014;130,916;0,712;0,288;0,102;0,102;427,984;415,432;162,372;60,978;58,198;"1"
"30";876,636;1,004;200,786;71,8;1,016;129,076;0,694;0,3;0,094;0,096;639,086;604,876;245,138;92,098;89,17;2014,202;1,032;207,48;71;1,066;132,214;0,72;0,294;0,11;0,106;1457,12;1345,652;600,718;221,498;197,924;"1"
"31";1323,148;1,066;221,208;70;1,136;139,79;0,776;0,262;0,128;0,104;1082,972;893,654;338,99;201,232;147,492;629,726;1,052;214,826;72,4;1,1;139,08;0,744;0,276;0,116;0,106;484,788;421,006;170,39;74,552;62,026;"0"
