"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD";"ganhador"
"14";1072,364;1,094;220,652;72,2;1,166;142,232;0,778;0,268;0,122;0,11;865,24;720,718;254,984;149,172;127,26;1122,678;0,988;207,138;69,8;1,024;134,688;0,722;0,224;0,116;0,108;945,362;798,96;188,78;185,586;140,888;"1"
"15";1576,572;1,164;226,16;75,4;1,238;147,432;0,792;0,316;0,106;0,082;1166,59;979,432;549,202;134,248;102,074;967,368;1,104;222,004;72,2;1,154;143,956;0,776;0,266;0,12;0,102;763,022;643,336;240,322;122,87;98,42;"0"
"16";564,898;0,972;197,854;69,8;0,952;128,734;0,684;0,294;0,102;0,118;385,544;399,66;187,924;52,876;59,242;959,81;1,066;226,17;71,4;1,148;142,548;0,792;0,258;0,122;0,106;764,748;665,994;236,482;125,308;108,464;"0"
"17";1854,898;1,098;225,836;72,8;1,172;143,58;0,788;0,25;0,12;0,106;1500,872;1249,25;410,552;274,296;210,22;1398,886;0,996;205,834;67,8;1,054;134,092;0,718;0,276;0,106;0,1;1094,836;971,262;333,788;185,398;154,6;"1"
"18";1009,928;0,95;216,296;65,2;1,104;134,96;0,756;0,276;0,118;0,102;768,284;689,944;289,912;126,58;98,762;965,626;1,02;218,656;69,4;1,084;139,658;0,762;0,268;0,118;0,108;745,366;668,032;255,082;106,118;92,946;"1"
"19";795,528;0,978;192,314;70,6;0,96;124,84;0,664;0,298;0,08;0,09;516,878;549,01;246,5;64,786;69,176;1598,902;0,988;213,718;68;1,076;135,312;0,752;0,226;0,12;0,108;1223,042;1118,218;347,162;207,942;171,81;"0"
"20";496,622;0,92;196,028;68;0,94;129,25;0,684;0,25;0,11;0,12;357,192;349,246;110,154;53,436;48,256;787,56;1,092;213,98;74,2;1,122;138,188;0,764;0,264;0,118;0,098;602,602;532,7;197,31;95,974;76,556;"0"
"21";1221,04;1,062;204,462;73,2;1,096;132,482;0,726;0,276;0,094;0,076;921,996;813,132;285,07;138,406;105,37;907,208;1,004;206,816;69,8;1,058;133,436;0,732;0,254;0,094;0,086;652,896;631,506;233,052;82,538;73,068;"1"
"22";632,674;0,994;207,3;69,8;1,054;132,812;0,728;0,26;0,112;0,096;480,064;427,666;156,482;81,112;62,496;799,286;0,998;206,08;69,2;1,044;133,838;0,722;0,238;0,106;0,1;583,392;554,68;188,46;89,286;82,374;"0"
"23";1075,688;1,128;225,514;73,6;1,188;143,914;0,782;0,282;0,126;0,098;874,126;704,448;270,568;148,522;104,832;2184,142;1,114;219,75;74,4;1,148;141,148;0,768;0,29;0,108;0,092;1681,018;1438,298;659,37;222,194;167,726;"1"
"24";487,788;1,026;211,29;70,6;1,06;137,16;0,738;0,258;0,116;0,104;373,634;342,666;120,28;65,956;54,186;527,378;0,99;204,386;70,6;1,006;133,76;0,718;0,272;0,104;0,106;383,974;367,026;133,016;56,622;51,388;"0"
"25";822,664;1,02;200,114;70,8;1,062;129,46;0,71;0,258;0,086;0,086;618,874;540,238;196,836;82,57;60,072;525,7;1,006;214,122;70,4;1,032;138,976;0,752;0,242;0,12;0,112;399,39;376,702;121,506;61,602;54,466;"1"
"26";576,144;0,836;190,88;61,8;0,924;124,038;0,67;0,24;0,094;0,098;435,656;411,636;125,292;79,068;75,496;654,694;0,99;209,316;70;1,004;135,142;0,73;0,28;0,118;0,112;501,908;487,064;169,08;92,368;83,842;"1"
"27";1395,486;1;206,68;69;1,106;132,156;0,726;0,286;0,092;0,086;1044,65;880,898;339,386;136,806;109,256;696,95;1,042;205,216;71,8;1,052;133,028;0,718;0,284;0,106;0,094;550,624;475,758;175,694;91,102;71,036;"1"
"28";1315,154;1,118;220,852;74,6;1,206;139,794;0,772;0,304;0,108;0,088;1042,998;823,942;386,7;147,34;108,538;1214,174;1,072;223,838;72,4;1,19;141,928;0,786;0,25;0,132;0,102;976,04;786,408;273,926;183,526;136,22;"1"
